Country;Code;State;District;Region;RegionType
ua;2321584008;Запорізька;Вільнянський;Криничне;village
ua;2321584009;Запорізька;Вільнянський;Нагірне;village
ua;2321584010;Запорізька;Вільнянський;Сергіївка;village
ua;2321584011;Запорізька;Вільнянський;Соколівка;village
ua;2321584501;Запорізька;Вільнянський;Михайло-Лукашеве;village
ua;2321584502;Запорізька;Вільнянський;Миролюбівка;village
ua;2321584503;Запорізька;Вільнянський;Нововасилівське;village
ua;2321584504;Запорізька;Вільнянський;Новомихайлівське;village
ua;2321585001;Запорізька;Вільнянський;Московка;village
ua;2321585002;Запорізька;Вільнянський;Благовіщенське;village
