Country;Code;State;District;Region;Latin;RegionType;Latitude;Longitude;Population;Indexes
ua;5123183401;Одеська;Окнянський;Римарівка;Rymarivka;village;47.341507;29.419648;0;rymarivka|rimarivka|rymarovka|rimarovka
ua;5123183403;Одеська;Окнянський;Дністровець;Dnistrovets;village;47.380832;29.465806;0;dnistrovets
ua;5123183404;Одеська;Окнянський;Нестерове;Nesterove;village;47.36146;29.40284;0;nesterove|nesterova
ua;5123183405;Одеська;Окнянський;Садове;Sadove;village;46.019216;29.281343;0;sadove|sadova
ua;5123183701;Одеська;Окнянський;Ставрове;Stavrove;village;47.616192;29.557425;0;stavrove|stavrova
ua;5123183702;Одеська;Окнянський;Василівка;Vasylivka;village;47.180663;29.669602;0;vasylivka|vasilivka|vasylovka|vasilovka
ua;5123183703;Одеська;Окнянський;Дем'янівка;Dem'yanivka;village;47.576677;29.562066;0;"dem'yanivka|dem'yanovka|dem""yanivka"
ua;5123183704;Одеська;Окнянський;Калістратівка;Kalistrativka;village;47.616366;29.617895;0;kalistrativka|kalistratovka
ua;5123183705;Одеська;Окнянський;Федорівка;Fedorivka;village;47.393682;29.350291;0;fedorivka|fedorovka
ua;5123184201;Одеська;Окнянський;Топали;Topaly;village;47.605765;29.282745;0;topaly|topali
ua;5123184202;Одеська;Окнянський;Сагайдак;Sahaydak;village;47.627544;29.276567;0;sahaydak|sagaydak
ua;5123184901;Одеська;Окнянський;Федосіївка;Fedosiyivka;village;47.522291;29.776735;0;fedosiyivka
ua;5123184902;Одеська;Окнянський;Новокрасне;Novokrasne;village;46.795295;29.973571;0;novokrasne
ua;5123185201;Одеська;Окнянський;Цеханівка;Tsekhanivka;village;47.456248;29.197824;0;tsekhanivka|tsekhanovka
ua;5123185202;Одеська;Окнянський;Горячівка;Horyachivka;village;47.492707;29.191125;0;horyachivka|goryachivka|horyachovka|goryachovka
ua;5123185203;Одеська;Окнянський;Омельянівка;Omelyanivka;village;47.533805;29.270605;0;omelyanivka|omelyanovka
ua;5123185204;Одеська;Окнянський;Степанівка;Stepanivka;village;46.785401;29.986263;0;stepanivka|stepanovka
ua;5123185701;Одеська;Окнянський;Чорна;Chorna;village;47.610196;29.329558;0;chorna
ua;5123185703;Одеська;Окнянський;Дігори;Dihory;village;47.626114;29.296906;0;dihory|digori
ua;5123355100;Одеська;Любашівський;Любашівка;Lyubashivka;urban_village;47.837157;30.259763;9426;lyubashivka|lyubashovka
ua;5123355101;Одеська;Любашівський;Вишневе;Vyshneve;village;47.683314;29.731483;0;vyshneve|vishneve
ua;5123355300;Одеська;Любашівський;Зеленогірське;Zelenohirske;urban_village;;;;zelenohirske|zelenogirske
ua;5123380301;Одеська;Любашівський;Агафіївка;Ahafiyivka;village;;;;ahafiyivka|agafiyivka
ua;5123380303;Одеська;Любашівський;Пилипівка;Pylypivka;village;;;;pylypivka|pilipivka|pylypovka|pilipovka
ua;5123380601;Одеська;Любашівський;Бобрик Перший;Bobryk Pershyy;village;;;;bobryk pershyy|bobrik pershiy
ua;5123380602;Одеська;Любашівський;Арчепитівка;Archepytivka;village;;;;archepytivka|archepitivka|archepytovka|archepitovka
ua;5123380603;Одеська;Любашівський;Бобрик Другий;Bobryk Druhyy;village;;;;bobryk druhyy|bobrik drugiy
ua;5123380604;Одеська;Любашівський;Янишівка;Yanyshivka;village;;;;yanyshivka|yanishivka|yanyshovka|yanishovka
ua;5123380901;Одеська;Любашівський;Бокове;Bokove;village;;;;bokove|bokova
ua;5123380902;Одеська;Любашівський;Велике Бокове;Velyke Bokove;village;;;;velyke bokove|velike bokove|velyke bokova|velike bokova
ua;5123380903;Одеська;Любашівський;Заплази;Zaplazy;village;47.77141;30.163372;0;zaplazy|zaplazi
ua;5123380904;Одеська;Любашівський;Петрівка;Petrivka;village;46.96951;30.959142;4535;petrivka|petrovka
ua;5123380905;Одеська;Любашівський;Чайківка;Chaykivka;village;;;;chaykivka|chaykovka
ua;5123381401;Одеська;Любашівський;Гвоздавка Друга;Hvozdavka Druha;village;;;;hvozdavka druha|gvozdavka druga
ua;5123381402;Одеська;Любашівський;Василівка;Vasylivka;village;47.180663;29.669602;0;vasylivka|vasilivka|vasylovka|vasilovka
ua;5123381403;Одеська;Любашівський;Володимирівка;Volodymyrivka;village;46.362306;29.214915;0;volodymyrivka|volodimirivka|volodymyrovka|volodimirovka
ua;5123381404;Одеська;Любашівський;Гвоздавка Перша;Hvozdavka Persha;village;;;;hvozdavka persha|gvozdavka persha
